query_id,category,avg_runtime_ms,priority,priority_score,join_type,rows_examined,index_coverage,has_filesort,has_full_scan,reasons
Q058,three_table_joins,3023.58,HIGH,1.0,ALL,19950,0.75,True,True,Full table scan detected; Slow query (3024ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table
Q013,three_table_joins,41.14,HIGH,1.0,ALL,639,0.5,False,True,Full table scan detected
Q016,three_table_joins,167.5,HIGH,1.0,ALL,639,0.5,False,True,Full table scan detected; Using temporary table
Q142,three_table_joins,113.02,HIGH,1.0,ALL,82492,0.667,True,True,Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table
Q014,three_table_joins,166.35,HIGH,1.0,ALL,639,0.5,True,True,Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table
Q015,three_table_joins,33.27,HIGH,1.0,ALL,639,0.5,True,True,Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table
Q099,three_table_joins,959.37,HIGH,1.0,ALL,148471,0.75,True,True,"Full table scan detected; Slow query (959ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,471)"
Q183,complex_queries,163.35,HIGH,0.9993,ALL,296930,0.5,True,True,"Full table scan detected; Using filesort (ORDER BY not using index); High rows examined (296,930)"
Q114,complex_queries,167.62,HIGH,0.9993,ALL,296930,0.5,True,True,"Full table scan detected; Using filesort (ORDER BY not using index); High rows examined (296,930)"
Q154,aggregation,192.64,HIGH,0.9993,ALL,296930,0.5,True,True,"Full table scan detected; Using filesort (ORDER BY not using index); High rows examined (296,930)"
Q178,complex_queries,258.01,HIGH,0.999,ALL,296932,0.75,True,True,"Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table; High rows examined (296,932)"
Q135,two_table_joins,415.23,HIGH,0.9986,ALL,594746,0.5,True,True,"Full table scan detected; Using filesort (ORDER BY not using index); High rows examined (594,746)"
Q023,two_table_joins,344.65,HIGH,0.9986,ALL,594746,0.5,False,True,"Full table scan detected; High rows examined (594,746)"
Q160,complex_queries,333.61,HIGH,0.9986,ALL,221688,0.4,True,True,"Full table scan detected; Low index coverage (40%); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (221,688)"
Q135,complex_queries,360.72,HIGH,0.9986,ALL,221044,0.5,True,True,"Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table; High rows examined (221,044)"
Q011,single_table_filters,117.15,HIGH,0.9986,ALL,148465,0.0,False,True,"Full table scan detected; Low index coverage (0%); High rows examined (148,465)"
Q098,two_table_joins,329.46,HIGH,0.9986,ALL,594746,0.5,False,True,"Full table scan detected; High rows examined (594,746)"
Q067,complex_queries,274.27,HIGH,0.9986,ALL,296938,0.8,True,True,"Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table; High rows examined (296,938)"
Q152,complex_queries,1291.29,HIGH,0.9983,ALL,154609,0.778,True,True,"Full table scan detected; Slow query (1291ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (154,609)"
Q061,complex_queries,600.4,HIGH,0.9983,ALL,230963,0.75,True,True,"Full table scan detected; Slow query (600ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (230,963)"
Q069,aggregation,191.62,HIGH,0.9983,ALL,634,0.667,True,True,Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table
Q129,three_table_joins,185.87,HIGH,0.9983,ALL,634,0.667,False,True,Full table scan detected; Using temporary table
Q028,complex_queries,96.84,HIGH,0.9983,ALL,329962,0.667,True,True,"Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table; High rows examined (329,962)"
Q009,three_table_joins,167.66,HIGH,0.9983,ALL,634,0.667,True,True,Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table
Q189,aggregation,373.89,HIGH,0.9983,ALL,634,0.667,True,True,Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table
Q196,aggregation,1690.68,HIGH,0.9983,ALL,148473,0.833,True,True,"Full table scan detected; Slow query (1691ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,473)"
Q016,complex_queries,1316.72,HIGH,0.9983,ALL,757094,0.857,True,True,"Full table scan detected; Slow query (1317ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (757,094)"
Q136,three_table_joins,173.15,HIGH,0.9983,ALL,634,0.667,True,True,Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table
Q193,aggregation,684.84,HIGH,0.9983,ALL,148471,0.75,True,True,"Full table scan detected; Slow query (685ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,471)"
Q031,three_table_joins,809.38,HIGH,0.9983,index,148470,1.0,False,False,"Slow query (809ms > 500ms threshold); High rows examined (148,470)"
Q190,three_table_joins,1077.03,HIGH,0.9979,ALL,644,0.833,True,True,Full table scan detected; Slow query (1077ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table
Q124,complex_queries,443.3,HIGH,0.9976,ALL,154581,0.8,True,True,"Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table; High rows examined (154,581)"
Q021,three_table_joins,1192.49,HIGH,0.9976,index,148470,1.0,False,False,"Slow query (1192ms > 500ms threshold); High rows examined (148,470)"
Q061,three_table_joins,626.9,HIGH,0.9976,index,148470,1.0,False,False,"Slow query (627ms > 500ms threshold); High rows examined (148,470)"
Q038,three_table_joins,923.32,HIGH,0.9975,index,148470,1.0,False,False,"Slow query (923ms > 500ms threshold); Using temporary table; High rows examined (148,470)"
Q027,three_table_joins,965.78,HIGH,0.9975,index,148470,1.0,False,False,"Slow query (966ms > 500ms threshold); Using temporary table; High rows examined (148,470)"
Q073,three_table_joins,0.82,HIGH,0.9975,ALL,1026,0.333,False,True,Full table scan detected; Low index coverage (33%)
Q133,two_table_joins,10.57,HIGH,0.9975,ALL,82491,0.5,False,True,Full table scan detected
Q181,three_table_joins,840.85,HIGH,0.9975,index,148471,1.0,True,False,"Slow query (841ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,471)"
Q094,three_table_joins,1097.31,HIGH,0.9973,index,148471,1.0,True,False,"Slow query (1097ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,471)"
Q181,complex_queries,1407.41,HIGH,0.9973,index,148471,1.0,True,False,"Slow query (1407ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,471)"
Q095,three_table_joins,908.13,HIGH,0.9973,index,148471,1.0,True,False,"Slow query (908ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,471)"
Q133,three_table_joins,1126.5,HIGH,0.9973,index,148471,1.0,True,False,"Slow query (1126ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,471)"
Q093,three_table_joins,2737.53,HIGH,0.9973,index,148471,1.0,True,False,"Slow query (2738ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,471)"
Q100,three_table_joins,1661.22,HIGH,0.9973,index,148471,1.0,True,False,"Slow query (1661ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,471)"
Q098,three_table_joins,890.2,HIGH,0.9973,index,148471,1.0,True,False,"Slow query (890ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,471)"
Q107,three_table_joins,770.57,HIGH,0.997,ALL,148472,0.8,False,True,"Full table scan detected; Slow query (771ms > 500ms threshold); Using temporary table; High rows examined (148,472)"
Q112,three_table_joins,1359.1,HIGH,0.997,ALL,148473,0.833,True,True,"Full table scan detected; Slow query (1359ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,473)"
Q171,complex_queries,70.24,HIGH,0.9967,ALL,176633,0.6,True,True,"Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table; High rows examined (176,633)"
Q180,three_table_joins,387.06,HIGH,0.9967,ALL,148470,0.667,True,True,"Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,470)"
Q029,complex_queries,361.38,HIGH,0.9961,ALL,2378982,0.667,True,True,"Full table scan detected; Using filesort (ORDER BY not using index); High rows examined (2,378,982)"
Q150,aggregation,138.58,HIGH,0.9958,ALL,296930,0.5,True,True,"Full table scan detected; Using filesort (ORDER BY not using index); High rows examined (296,930)"
Q025,complex_queries,146.09,HIGH,0.9958,ALL,296930,0.5,True,True,"Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table; High rows examined (296,930)"
Q035,three_table_joins,937.77,HIGH,0.9957,index,148470,1.0,True,False,"Slow query (938ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,470)"
Q036,three_table_joins,919.35,HIGH,0.9957,index,148470,1.0,True,False,"Slow query (919ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,470)"
Q037,three_table_joins,831.12,HIGH,0.9957,index,148470,1.0,True,False,"Slow query (831ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,470)"
Q135,aggregation,991.96,HIGH,0.9956,ALL,1190126,0.714,False,True,"Full table scan detected; Slow query (992ms > 500ms threshold); Using temporary table; High rows examined (1,190,126)"
Q117,complex_queries,2409.98,HIGH,0.995,ALL,905577,0.929,True,True,"Full table scan detected; Slow query (2410ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (905,577)"
Q065,complex_queries,307.71,HIGH,0.995,ALL,1784235,0.0,True,True,"Full table scan detected; Low index coverage (0%); Using filesort (ORDER BY not using index); High rows examined (1,784,235)"
Q121,aggregation,36.03,HIGH,0.995,ALL,445395,0.667,True,True,"Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table; High rows examined (445,395)"
Q186,three_table_joins,354.93,HIGH,0.995,ALL,645,0.714,True,True,Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table
Q186,two_table_joins,80.47,HIGH,0.995,ALL,148466,0.5,True,True,"Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,466)"
Q163,complex_queries,53.99,HIGH,0.995,ALL,640,0.833,True,True,Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table
Q120,complex_queries,58.46,HIGH,0.995,ALL,296931,0.333,True,True,"Full table scan detected; Low index coverage (33%); Using filesort (ORDER BY not using index); High rows examined (296,931)"
Q005,three_table_joins,95.67,HIGH,0.995,ALL,148467,0.667,False,True,"Full table scan detected; High rows examined (148,467)"
Q003,three_table_joins,149.62,HIGH,0.995,ALL,148467,0.667,False,True,"Full table scan detected; High rows examined (148,467)"
Q184,three_table_joins,233.55,HIGH,0.995,ALL,14911,0.75,True,True,Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table
Q012,complex_queries,165.17,HIGH,0.995,ALL,320769,0.8,True,True,"Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table; High rows examined (320,769)"
Q165,two_table_joins,114.06,HIGH,0.995,ALL,148466,0.5,False,True,"Full table scan detected; Using temporary table; High rows examined (148,466)"
Q099,aggregation,40.94,HIGH,0.995,ALL,164980,0.0,True,True,"Full table scan detected; Low index coverage (0%); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (164,980)"
Q091,complex_queries,21.39,HIGH,0.995,ALL,148486,0.667,False,True,"Full table scan detected; High rows examined (148,486)"
Q155,complex_queries,178.62,HIGH,0.9943,ALL,82493,0.5,True,True,Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table
Q150,complex_queries,156.66,HIGH,0.9943,ALL,82493,0.5,True,True,Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table
Q020,complex_queries,176.89,HIGH,0.9943,ALL,296930,0.5,True,True,"Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table; High rows examined (296,930)"
Q141,aggregation,1.13,HIGH,0.9942,ALL,4001,0.2,True,True,Full table scan detected; Low index coverage (20%); Using filesort (ORDER BY not using index); Using temporary table
Q134,aggregation,434.92,HIGH,0.9942,ALL,757090,0.667,True,True,"Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table; High rows examined (757,090)"
Q182,aggregation,82.49,HIGH,0.9936,ALL,14910,0.667,True,True,Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table
Q149,aggregation,481.19,HIGH,0.9932,ALL,757092,0.8,True,True,"Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table; High rows examined (757,092)"
Q096,three_table_joins,1038.75,HIGH,0.993,index,148471,1.0,False,False,"Slow query (1039ms > 500ms threshold); Using temporary table; High rows examined (148,471)"
Q132,three_table_joins,891.02,HIGH,0.9928,index,148470,1.0,True,False,"Slow query (891ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,470)"
Q198,three_table_joins,1533.64,HIGH,0.9928,index,148470,1.0,True,False,"Slow query (1534ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,470)"
Q026,three_table_joins,914.97,HIGH,0.9928,index,148470,1.0,True,False,"Slow query (915ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,470)"
Q126,three_table_joins,1092.65,HIGH,0.9928,index,148470,1.0,True,False,"Slow query (1093ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,470)"
Q028,three_table_joins,1176.14,HIGH,0.9928,index,148470,1.0,True,False,"Slow query (1176ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,470)"
Q138,three_table_joins,882.65,HIGH,0.9928,index,148470,1.0,True,False,"Slow query (883ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,470)"
Q106,three_table_joins,4113.5,HIGH,0.9925,index,19953,1.0,True,False,Slow query (4114ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table
Q097,three_table_joins,286.02,HIGH,0.9921,ALL,14911,0.75,True,True,Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table
Q082,complex_queries,21110.92,HIGH,0.9917,ALL,40840,0.6,False,True,Full table scan detected; Slow query (21111ms > 500ms threshold)
Q187,three_table_joins,234.25,HIGH,0.9917,ALL,148470,0.667,True,True,"Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,470)"
Q178,two_table_joins,37.51,HIGH,0.9912,ALL,163358,0.667,False,True,"Full table scan detected; High rows examined (163,358)"
Q182,two_table_joins,189.01,HIGH,0.9912,ALL,743211,0.667,False,True,"Full table scan detected; High rows examined (743,211)"
Q058,complex_queries,128.18,HIGH,0.9912,ALL,600301,0.333,True,True,"Full table scan detected; Low index coverage (33%); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (600,301)"
Q154,complex_queries,62.7,HIGH,0.9911,ALL,148479,0.5,True,True,"Full table scan detected; Using filesort (ORDER BY not using index); High rows examined (148,479)"
Q103,three_table_joins,1796.01,HIGH,0.9911,index,148472,1.0,True,False,"Slow query (1796ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,472)"
Q009,complex_queries,16.13,HIGH,0.9908,ALL,296930,0.5,True,True,"Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table; High rows examined (296,930)"
Q118,complex_queries,35.53,HIGH,0.9908,ALL,296930,0.5,True,True,"Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table; High rows examined (296,930)"
Q154,two_table_joins,99.05,HIGH,0.99,ALL,148466,0.5,False,True,"Full table scan detected; Using temporary table; High rows examined (148,466)"
Q124,three_table_joins,1548.78,HIGH,0.9891,index,19951,1.0,True,False,Slow query (1549ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table
Q174,complex_queries,144.24,HIGH,0.9885,ALL,743215,0.75,True,True,"Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table; High rows examined (743,215)"
Q145,three_table_joins,5.83,HIGH,0.9883,ALL,30409,0.6,True,True,Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table
Q064,three_table_joins,610.98,HIGH,0.9878,index,148470,1.0,True,False,"Slow query (611ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,470)"
Q065,three_table_joins,578.53,HIGH,0.9878,index,148470,1.0,True,False,"Slow query (579ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,470)"
Q196,two_table_joins,361.07,HIGH,0.9873,ALL,1337957,0.6,False,True,"Full table scan detected; High rows examined (1,337,957)"
Q041,complex_queries,33.68,HIGH,0.9856,ALL,235563,0.667,True,True,"Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table; High rows examined (235,563)"
Q033,three_table_joins,787.92,HIGH,0.9846,index,148470,1.0,False,False,"Slow query (788ms > 500ms threshold); High rows examined (148,470)"
Q091,three_table_joins,948.56,HIGH,0.9846,index,148471,1.0,False,False,"Slow query (949ms > 500ms threshold); High rows examined (148,471)"
Q085,complex_queries,719.72,HIGH,0.9832,index,148471,1.0,True,False,"Slow query (720ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,471)"
Q032,three_table_joins,706.62,HIGH,0.9825,index,148470,1.0,False,False,"Slow query (707ms > 500ms threshold); High rows examined (148,470)"
Q187,complex_queries,1822.18,HIGH,0.9814,index,148470,1.0,True,False,"Slow query (1822ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,470)"
Q054,three_table_joins,1645.34,HIGH,0.9814,index,19950,1.0,True,False,Slow query (1645ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table
Q039,three_table_joins,566.19,HIGH,0.9802,index,148470,1.0,False,False,"Slow query (566ms > 500ms threshold); High rows examined (148,470)"
Q146,complex_queries,114.08,HIGH,0.9796,ALL,148479,0.5,True,True,"Full table scan detected; Using filesort (ORDER BY not using index); High rows examined (148,479)"
Q185,two_table_joins,17.26,HIGH,0.979,ALL,8956,0.75,False,True,Full table scan detected
Q158,three_table_joins,18.77,HIGH,0.9773,ALL,8962,0.667,False,True,Full table scan detected
Q021,complex_queries,17.46,HIGH,0.9762,ALL,157042,0.5,True,True,"Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table; High rows examined (157,042)"
Q161,complex_queries,3.34,HIGH,0.975,ALL,420,0.778,True,True,Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table
Q085,three_table_joins,13.55,HIGH,0.975,ALL,625,0.667,True,True,Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table
Q088,three_table_joins,13.81,HIGH,0.974,ALL,625,0.667,False,True,Full table scan detected; Using temporary table
Q011,aggregation,0.32,HIGH,0.97,ALL,0,0.0,False,True,Full table scan detected; Low index coverage (0%)
Q172,complex_queries,20.91,HIGH,0.967,ALL,4136,0.75,True,True,Full table scan detected; Using filesort (ORDER BY not using index); Using temporary table
Q111,complex_queries,1683.2,HIGH,0.9589,index,19949,1.0,True,False,Slow query (1683ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table
Q172,aggregation,1658.58,HIGH,0.9576,index,19948,1.0,True,False,Slow query (1659ms > 500ms threshold); Using filesort (ORDER BY not using index)
Q144,aggregation,939.44,HIGH,0.9536,index,19948,1.0,True,False,Slow query (939ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table
Q084,aggregation,1192.0,HIGH,0.9418,index,148473,1.0,True,False,"Slow query (1192ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,473)"
Q117,three_table_joins,1375.84,HIGH,0.9401,index,148473,1.0,True,False,"Slow query (1376ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,473)"
Q057,three_table_joins,2669.23,HIGH,0.9389,index,19952,1.0,False,False,Slow query (2669ms > 500ms threshold); Using temporary table
Q109,three_table_joins,730.35,HIGH,0.9365,index,148473,1.0,True,False,"Slow query (730ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,473)"
Q046,three_table_joins,1577.65,HIGH,0.9263,index,19951,1.0,True,False,Slow query (1578ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table
Q025,two_table_joins,552.78,HIGH,0.9126,range,74236,1.0,False,False,Slow query (553ms > 500ms threshold)
Q018,two_table_joins,543.06,HIGH,0.9126,range,74236,1.0,False,False,Slow query (543ms > 500ms threshold)
Q144,three_table_joins,573.69,HIGH,0.9059,index,148470,1.0,True,False,"Slow query (574ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,470)"
Q089,complex_queries,539.73,HIGH,0.9045,index,594746,1.0,False,False,"Slow query (540ms > 500ms threshold); High rows examined (594,746)"
Q043,two_table_joins,1038.75,HIGH,0.8983,index,148469,1.0,True,False,"Slow query (1039ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,469)"
Q041,two_table_joins,1049.54,HIGH,0.8983,index,148469,1.0,True,False,"Slow query (1050ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,469)"
Q053,complex_queries,1554.15,HIGH,0.8956,index,1189490,1.0,True,False,"Slow query (1554ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (1,189,490)"
Q043,complex_queries,1329.15,HIGH,0.8908,index,594749,1.0,False,False,"Slow query (1329ms > 500ms threshold); High rows examined (594,749)"
Q016,two_table_joins,545.2,HIGH,0.8767,index,148469,1.0,False,False,"Slow query (545ms > 500ms threshold); High rows examined (148,469)"
Q110,three_table_joins,1469.88,HIGH,0.8677,range,9991,1.0,True,False,Slow query (1470ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table
Q092,complex_queries,800.25,HIGH,0.8659,index,594745,1.0,False,False,"Slow query (800ms > 500ms threshold); High rows examined (594,745)"
Q130,complex_queries,2463.59,HIGH,0.8551,index,594745,1.0,True,False,"Slow query (2464ms > 500ms threshold); Using filesort (ORDER BY not using index); High rows examined (594,745)"
Q034,three_table_joins,523.52,HIGH,0.8446,range,74237,1.0,False,False,Slow query (524ms > 500ms threshold)
Q077,aggregation,508.52,HIGH,0.834,index,148470,1.0,True,False,"Slow query (509ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,470)"
Q050,complex_queries,505.5,HIGH,0.8203,index,296934,1.0,True,False,"Slow query (506ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (296,934)"
Q187,aggregation,527.08,MEDIUM,0.7631,index,148469,1.0,True,False,"Slow query (527ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (148,469)"
Q047,aggregation,769.1,MEDIUM,0.7593,index,594745,1.0,True,False,"Slow query (769ms > 500ms threshold); Using filesort (ORDER BY not using index); Using temporary table; High rows examined (594,745)"
Q144,two_table_joins,511.07,LOW,0.5448,range,74236,1.0,False,False,Slow query (511ms > 500ms threshold); Using temporary table
